property_id,property_type,location,city,country,price,size_sqft,bedrooms,status,listing_date
PROP000976,Retail,Singapore,London,Singapore,676295.23,5528,3,Rented,2019-05-18
PROP000977,Retail,Lagos,Sydney,UAE,350003.85,1782,1,Rented,2023-03-15
PROP000978,Apartment,Berlin,Singapore,Australia,116562.27,6538,5,Available,2018-09-13
PROP000979,Office,Berlin,Toronto,UAE,1186392.67,5071,3,Sold,2023-05-25
PROP000980,Office,Dubai,Singapore,Germany,1811617.9,7093,3,Available,2018-08-18
PROP000981,Retail,Lagos,Lagos,UK,620759.55,6488,1,Rented,2019-06-29
PROP000982,House,Singapore,Toronto,USA,1277874.11,1082,3,Rented,2021-01-22
PROP000983,Retail,London,London,Canada,243848.33,3887,2,Sold,2020-06-08
PROP000984,Villa,Dubai,London,Singapore,1445933.09,5545,5,Available,2019-06-11
PROP000985,Apartment,Toronto,Toronto,USA,570341.07,1857,3,Sold,2019-05-06
PROP000986,Office,Sydney,London,UK,641089.76,1248,1,Sold,2020-04-13
PROP000987,Villa,London,London,UAE,1132147.7,8006,5,Sold,2022-11-29
PROP000988,Villa,Singapore,Toronto,Nigeria,917018.36,9809,1,Rented,2022-12-13
PROP000989,Office,New York,New York,Australia,210392.69,1273,4,Available,2019-09-18
PROP000990,Office,Berlin,Singapore,Canada,180318.41,5312,2,Sold,2024-04-19
PROP000991,House,Toronto,Berlin,Singapore,259648.6,1988,4,Rented,2022-12-12
PROP000992,Office,Singapore,Toronto,Germany,1543017.83,1344,5,Available,2021-05-23
PROP000993,Office,Toronto,Dubai,Australia,196669.96,9537,2,Rented,2023-11-11
PROP000994,Apartment,New York,London,USA,493899.2,6870,1,Available,2021-08-10
PROP000995,Retail,Lagos,Berlin,Singapore,481243.03,8863,2,Sold,2019-04-09
PROP000996,Office,Singapore,Sydney,USA,1090023.1,6885,5,Rented,2021-12-02
PROP000997,Retail,Toronto,Singapore,Singapore,1138923.86,363,1,Sold,2024-09-29
PROP000998,Retail,New York,Sydney,UAE,1142260.54,9392,2,Sold,2024-01-05
PROP000999,Apartment,New York,New York,Germany,106542.4,5941,5,Available,2019-10-24
PROP001000,House,Dubai,New York,UAE,364245.22,7550,2,Sold,2023-09-21
PROP001001,Apartment,Sydney,Lagos,USA,410289.72,5651,2,Sold,2019-03-09
PROP001002,Office,New York,Berlin,Singapore,1841083.16,8431,4,Sold,2022-07-18
PROP001003,Retail,London,Singapore,UAE,439833.83,7775,2,Available,2021-08-11
PROP001004,Apartment,Berlin,Sydney,USA,174977.9,5998,1,Available,2024-02-15
PROP001005,Retail,Sydney,Toronto,Nigeria,307467.91,8727,3,Available,2018-10-04
PROP001006,Villa,Dubai,Dubai,Canada,1250302.77,9277,4,Available,2019-05-20
PROP001007,House,London,Lagos,UK,819994.82,8901,2,Available,2019-05-28
PROP001008,House,Lagos,Lagos,UAE,1504760.98,5013,4,Sold,2024-07-06
PROP001009,Retail,Sydney,Berlin,USA,1202170.91,4316,5,Rented,2020-03-26
PROP001010,Retail,New York,London,Nigeria,1187741.6,5566,4,Sold,2019-05-21
PROP001011,Retail,New York,London,USA,1025691.38,9918,2,Rented,2023-06-12
PROP001012,Villa,Berlin,Berlin,USA,1196881.82,9347,1,Rented,2024-12-21
PROP001013,Apartment,New York,Dubai,Germany,1199161.52,9019,4,Sold,2021-05-12
PROP001014,House,Dubai,London,UAE,1158202.37,2262,4,Sold,2022-11-28
PROP001015,Apartment,Toronto,Singapore,UK,917528.72,6887,2,Sold,2023-01-27
PROP001016,Villa,Singapore,Dubai,UK,922968.39,3448,5,Available,2018-07-10
PROP001017,Retail,Toronto,New York,UAE,1010202.24,6583,3,Available,2022-06-07
PROP001018,Retail,Sydney,Lagos,Australia,1332925.96,4455,5,Rented,2021-03-27
PROP001019,Retail,Berlin,Dubai,Germany,1574568.99,7635,2,Rented,2018-08-16
PROP001020,House,Dubai,Dubai,Canada,458434.77,5137,1,Available,2021-03-14
PROP001021,Office,Singapore,Lagos,Germany,397988.46,7131,4,Available,2023-07-06
PROP001022,Villa,New York,Sydney,Germany,91695.91,9763,4,Rented,2024-11-18
PROP001023,Apartment,Berlin,Dubai,Nigeria,1093873.15,999,3,Available,2021-12-18
PROP001024,House,Sydney,Sydney,UK,168746.13,6760,1,Sold,2023-02-04
PROP001025,Apartment,New York,New York,Singapore,1390582.8,6794,2,Rented,2022-02-22
PROP001026,Villa,Lagos,Sydney,Germany,1041684.32,6327,4,Available,2021-11-19
PROP001027,House,Lagos,Berlin,USA,1028032.75,7708,4,Sold,2018-10-22
PROP001028,House,Singapore,Singapore,Nigeria,1417319.58,9550,3,Available,2024-08-09
PROP001029,House,London,Sydney,UAE,317615.18,1482,5,Available,2018-02-09
PROP001030,Retail,Dubai,New York,USA,1587689.63,475,2,Sold,2021-01-05
PROP001031,Retail,Lagos,Dubai,UAE,1394791.99,3005,1,Available,2021-04-27
PROP001032,Apartment,Lagos,London,UAE,1373698.11,8640,4,Available,2024-04-02
PROP001033,House,Dubai,Lagos,Nigeria,1806606.74,8466,1,Available,2021-12-29
PROP001034,Apartment,Singapore,London,Nigeria,1035246.0,6927,4,Rented,2021-09-21
PROP001035,Villa,Dubai,Singapore,Canada,1916046.1,1492,2,Rented,2020-11-27
PROP001036,House,Toronto,New York,Singapore,1247656.47,6015,1,Sold,2024-01-29
PROP001037,Apartment,Lagos,Singapore,UK,505623.49,1756,1,Available,2019-02-21
PROP001038,Apartment,London,Lagos,Australia,1743153.73,1213,5,Available,2021-02-19
PROP001039,Retail,Sydney,Singapore,UAE,1646299.08,1443,1,Sold,2022-08-21
PROP001040,Office,Lagos,London,UK,309298.71,5172,1,Rented,2022-02-28
PROP001041,Apartment,New York,Lagos,Nigeria,1146628.29,2291,4,Rented,2019-09-03
PROP001042,Retail,Toronto,Dubai,Australia,1122899.64,2653,2,Available,2023-05-20
PROP001043,Apartment,London,Sydney,Australia,1935880.35,7355,2,Rented,2020-04-17
PROP001044,Office,Dubai,London,UK,911513.08,9354,2,Rented,2018-02-22
PROP001045,Office,Lagos,Sydney,UAE,1612941.11,1852,2,Available,2024-01-20
PROP001046,Villa,Sydney,New York,UK,52817.57,1322,4,Sold,2019-04-22
PROP001047,Apartment,Dubai,Sydney,Germany,1919163.15,2327,5,Sold,2020-12-12
PROP001048,Villa,London,Berlin,Australia,850729.63,9320,1,Available,2024-01-13
PROP001049,Office,Berlin,Dubai,UAE,571565.58,5965,2,Available,2023-12-06
PROP001050,Office,Singapore,Berlin,Nigeria,383168.02,8729,4,Rented,2021-07-23
PROP001051,Office,Lagos,Dubai,Nigeria,1348764.87,4202,4,Sold,2022-05-09
PROP001052,House,Singapore,Berlin,Australia,1065249.65,6120,3,Sold,2023-04-29
PROP001053,Apartment,Toronto,Sydney,Nigeria,1874512.7,7465,1,Available,2019-07-21
PROP001054,Villa,Berlin,Berlin,Singapore,1795059.9,6886,1,Available,2019-12-28
PROP001055,Retail,Sydney,Berlin,UK,1269055.47,2610,5,Sold,2021-10-09
PROP001056,Retail,New York,Dubai,Australia,1797594.54,467,1,Sold,2024-09-01
PROP001057,Villa,Singapore,Dubai,UK,782597.17,6091,3,Available,2019-07-18
PROP001058,Retail,Berlin,Singapore,UAE,1066851.4,6498,1,Available,2020-01-27
PROP001059,Villa,Lagos,Dubai,USA,1477108.09,7095,5,Rented,2024-01-26
PROP001060,Office,Berlin,Dubai,USA,816984.17,4764,4,Rented,2018-07-15
PROP001061,House,Dubai,Berlin,Singapore,260458.8,6264,1,Sold,2023-01-24
PROP001062,Villa,Dubai,New York,Australia,1340234.74,8397,4,Sold,2024-08-19
PROP001063,Villa,New York,Lagos,Australia,1327343.62,4261,2,Available,2018-04-28
PROP001064,House,Berlin,Dubai,UK,291747.54,8082,4,Available,2023-07-19
PROP001065,Retail,New York,Lagos,USA,1826321.22,3867,5,Rented,2024-01-09
PROP001066,Villa,Toronto,New York,Australia,1485918.76,9736,1,Sold,2021-05-03
PROP001067,Villa,Singapore,Dubai,UK,369786.47,8116,4,Sold,2020-03-06
PROP001068,Villa,Sydney,New York,Singapore,1303340.69,6344,1,Rented,2022-03-28
PROP001069,Office,Dubai,Singapore,UAE,1523200.8,5646,1,Available,2023-04-07
PROP001070,Apartment,Sydney,Singapore,UAE,441778.66,8701,5,Sold,2021-10-30
PROP001071,Office,Berlin,London,USA,1368016.91,6735,3,Sold,2020-05-17
PROP001072,Villa,Singapore,Dubai,Singapore,411164.14,3189,1,Sold,2019-01-26
PROP001073,Office,Sydney,Toronto,Canada,1200486.34,3507,2,Sold,2024-10-28
PROP001074,Retail,Lagos,Singapore,Nigeria,1156545.18,3075,4,Rented,2018-09-11
PROP001075,House,London,Sydney,UAE,1430243.24,5202,1,Rented,2018-11-12
PROP001076,Villa,New York,London,Germany,1258329.04,4548,4,Rented,2024-09-05
PROP001077,Apartment,Sydney,New York,Nigeria,1973403.38,7748,5,Available,2019-04-01
PROP001078,House,Lagos,Berlin,UK,111589.3,4003,1,Rented,2022-02-19
PROP001079,Villa,New York,Singapore,Canada,1363315.93,4807,5,Rented,2024-12-25
PROP001080,Retail,New York,New York,USA,246927.89,5033,3,Rented,2021-12-01
PROP001081,Villa,New York,New York,UK,1508911.13,7826,5,Available,2023-08-22
PROP001082,Office,Berlin,Sydney,UAE,1767636.77,3883,2,Available,2020-10-18
PROP001083,Villa,Dubai,Sydney,Canada,1492930.12,8573,1,Rented,2023-07-28
PROP001084,Office,Dubai,London,Singapore,65405.59,6305,2,Rented,2018-06-01
PROP001085,House,Berlin,Singapore,UAE,1481133.92,564,3,Rented,2019-10-31
PROP001086,House,Lagos,Berlin,UK,1349407.51,3766,3,Rented,2024-01-23
PROP001087,Apartment,Toronto,Sydney,USA,372018.55,6605,4,Sold,2023-02-21
PROP001088,House,Sydney,Singapore,Australia,68076.15,8051,4,Rented,2019-04-15
PROP001089,Retail,Sydney,Lagos,Germany,1721945.33,8229,2,Sold,2020-11-06
PROP001090,Apartment,Toronto,Lagos,UAE,1163981.98,1147,1,Available,2020-11-16
PROP001091,Apartment,New York,Lagos,Canada,51021.8,5367,2,Sold,2024-11-06
PROP001092,Retail,Toronto,Singapore,Canada,882343.24,1919,5,Available,2024-12-15
PROP001093,Villa,London,Lagos,Germany,492786.67,5725,1,Sold,2023-09-01
PROP001094,Villa,New York,New York,Australia,1126097.82,7381,1,Available,2018-07-19
PROP001095,House,New York,Dubai,USA,1942789.59,6985,1,Available,2023-11-18
PROP001096,Retail,New York,Dubai,Canada,478285.5,7182,1,Rented,2023-02-08
PROP001097,Villa,Singapore,London,USA,900797.18,5728,3,Available,2022-03-30
PROP001098,Villa,Toronto,Toronto,Australia,860402.05,6685,4,Available,2020-10-22
PROP001099,Office,Sydney,London,Singapore,1204394.69,5986,3,Rented,2023-07-27
PROP001100,Office,Singapore,Lagos,UAE,556874.5,7020,2,Available,2020-12-08
PROP001101,Villa,Berlin,London,UAE,1431256.75,3159,3,Available,2022-06-03
PROP001102,Retail,London,Toronto,UAE,1079611.57,8592,2,Available,2024-12-27
PROP001103,House,Toronto,Dubai,UK,475977.1,9317,1,Rented,2023-11-14
PROP001104,Retail,Sydney,Toronto,UK,1416315.05,4640,4,Available,2024-11-18
PROP001105,Villa,New York,Singapore,Australia,1812842.43,2164,5,Available,2021-06-23
PROP001106,Retail,Dubai,Toronto,Australia,861356.77,4594,3,Available,2023-06-01
PROP001107,House,Singapore,Berlin,UK,1745361.12,7171,5,Rented,2022-03-01
PROP001108,Office,New York,New York,UK,627262.6,7621,5,Available,2021-02-24
PROP001109,Retail,Sydney,Lagos,Singapore,164217.42,793,4,Available,2018-04-25
PROP001110,Retail,Dubai,Dubai,Canada,633850.0,6442,5,Sold,2020-02-22
PROP001111,Villa,Berlin,Lagos,Singapore,238434.85,1455,4,Available,2023-04-12
PROP001112,Villa,Berlin,Dubai,UK,683415.09,392,5,Rented,2023-05-24
PROP001113,Retail,Lagos,Lagos,Germany,376049.61,6209,3,Available,2021-08-13
PROP001114,House,Sydney,New York,Australia,1477103.91,6503,3,Available,2022-06-01
PROP001115,Apartment,New York,Dubai,UAE,188477.65,5448,5,Rented,2020-06-28
PROP001116,Villa,Lagos,Lagos,Singapore,1473200.78,5903,5,Rented,2020-07-27
PROP001117,Villa,New York,New York,Germany,1898689.46,9724,3,Rented,2024-11-30
PROP001118,Apartment,New York,Dubai,Germany,1729933.62,9728,4,Rented,2023-08-07
PROP001119,Office,Lagos,Toronto,USA,111984.22,861,4,Rented,2020-09-10
PROP001120,Villa,New York,Berlin,Germany,1154043.59,2001,5,Sold,2022-12-26
PROP001121,Office,Toronto,Sydney,UAE,549585.45,6621,5,Sold,2021-02-05
PROP001122,House,Sydney,Sydney,Singapore,1168171.29,305,4,Sold,2024-01-06
PROP001123,Apartment,Berlin,Lagos,UAE,1658954.91,1116,1,Rented,2024-07-28
PROP001124,Retail,Singapore,Lagos,Australia,1137289.22,2352,4,Rented,2024-03-24
PROP001125,Apartment,Dubai,Singapore,UK,709317.99,6994,5,Sold,2023-01-03
PROP001126,Office,Sydney,London,Australia,1324673.45,1177,1,Rented,2020-04-08
PROP001127,Villa,Singapore,Sydney,Germany,1103600.53,3009,1,Sold,2018-05-10
PROP001128,Villa,London,Dubai,Canada,1415107.72,8019,4,Available,2020-07-30
PROP001129,Villa,Dubai,Sydney,Singapore,425467.23,531,3,Sold,2022-10-14
PROP001130,Retail,Sydney,Berlin,Nigeria,524007.48,7067,2,Rented,2021-02-03
PROP001131,Office,London,Singapore,Germany,1290394.33,5236,5,Sold,2018-09-07
PROP001132,Office,Singapore,Lagos,UAE,636719.9,8022,5,Available,2020-06-19
PROP001133,Retail,Lagos,Sydney,UAE,324190.85,7527,4,Available,2024-08-23
PROP001134,Retail,Toronto,Singapore,Canada,1848407.54,5907,3,Available,2024-04-04
PROP001135,Apartment,Dubai,Singapore,UAE,1235640.88,6149,2,Rented,2023-10-03
PROP001136,Retail,London,New York,UAE,416766.27,4990,5,Available,2020-06-15
PROP001137,House,Singapore,London,USA,1403541.2,8067,2,Sold,2018-11-17
PROP001138,Retail,Berlin,Singapore,USA,594592.47,4158,4,Available,2024-12-31
PROP001139,House,London,Lagos,Germany,111923.44,433,3,Sold,2024-11-02
PROP001140,Retail,Lagos,Lagos,Canada,102203.4,9305,4,Rented,2022-02-14
PROP001141,Retail,Berlin,Berlin,UAE,1952817.75,3435,4,Rented,2018-02-25
PROP001142,Apartment,Toronto,Sydney,Nigeria,622336.89,2682,3,Rented,2019-04-21
PROP001143,Villa,Toronto,Dubai,Canada,312618.65,3697,4,Available,2019-11-01
PROP001144,Apartment,Singapore,Singapore,Canada,800476.07,3996,1,Rented,2019-11-15
PROP001145,Office,Berlin,London,Canada,1272479.77,695,1,Sold,2018-11-03
PROP001146,Retail,Dubai,Berlin,Singapore,1174534.15,6590,3,Sold,2024-06-09
PROP001147,House,Singapore,Berlin,Singapore,665699.27,914,5,Available,2022-05-27
PROP001148,House,Sydney,Berlin,Singapore,1083529.86,2462,5,Sold,2024-10-31
PROP001149,Villa,Singapore,London,UK,277820.44,6251,2,Sold,2023-02-13
PROP001150,Office,New York,Berlin,UAE,1312221.26,5859,5,Available,2020-11-13
PROP001151,Apartment,Toronto,Toronto,Singapore,597254.8,9300,2,Rented,2020-04-24
PROP001152,Office,Lagos,Berlin,UK,819590.03,4181,2,Sold,2019-04-11
PROP001153,Retail,Lagos,Singapore,Germany,1374375.79,6907,2,Sold,2018-02-18
PROP001154,Apartment,New York,Sydney,Germany,995779.45,1786,4,Rented,2023-07-14
PROP001155,Office,Dubai,London,Singapore,695032.54,7653,2,Sold,2022-03-02
PROP001156,Office,London,New York,Germany,1485448.99,4920,3,Rented,2024-09-13
PROP001157,Retail,Sydney,Berlin,Germany,1192850.4,826,1,Available,2022-06-28
PROP001158,Villa,Berlin,London,USA,716774.4,849,2,Sold,2020-05-18
PROP001159,Apartment,Sydney,Berlin,USA,1587733.38,4295,1,Rented,2023-04-17
PROP001160,Office,Lagos,London,UK,531421.59,9726,3,Rented,2023-11-19
PROP001161,Retail,Toronto,Berlin,Germany,1283299.34,985,1,Sold,2022-05-22
PROP001162,Apartment,Dubai,London,Australia,1728725.18,8380,1,Sold,2024-04-26
PROP001163,Retail,Dubai,Dubai,Australia,1552573.73,637,3,Available,2019-11-01
PROP001164,Office,Dubai,Berlin,Australia,1329823.14,9903,2,Available,2024-06-10
PROP001165,Office,New York,London,USA,1464835.7,8762,4,Rented,2019-10-23
PROP001166,Retail,Berlin,Dubai,Australia,1640275.54,7628,1,Rented,2018-01-28
PROP001167,Office,Toronto,London,Singapore,1404687.49,8991,2,Sold,2021-10-05
PROP001168,Office,Toronto,Berlin,Nigeria,1755776.15,664,1,Rented,2021-07-19
PROP001169,Office,New York,New York,Nigeria,961193.03,2211,1,Sold,2021-06-20
PROP001170,House,Singapore,Toronto,UAE,1801878.21,7687,1,Available,2024-07-03
PROP001171,House,Sydney,Sydney,Nigeria,1025639.3,7650,2,Sold,2019-12-22
PROP001172,House,Sydney,Singapore,Canada,1118455.19,8802,2,Sold,2021-03-21
PROP001173,Retail,Toronto,London,Australia,680898.71,5311,5,Rented,2022-08-17
PROP001174,Retail,Berlin,Toronto,Canada,910867.24,5414,2,Available,2023-09-05
PROP001175,Office,Sydney,Lagos,Canada,1056218.22,9227,3,Rented,2019-01-31
PROP001176,House,Dubai,Berlin,Nigeria,1337100.99,2583,2,Available,2022-01-04
PROP001177,Office,Singapore,Sydney,Singapore,1793531.39,5769,4,Sold,2019-07-02
PROP001178,Office,Lagos,Singapore,Canada,1352179.32,7966,1,Available,2022-12-29
PROP001179,Apartment,London,Singapore,UK,1728029.31,1448,1,Available,2021-11-30
PROP001180,Apartment,Lagos,Dubai,Germany,394872.82,643,3,Rented,2019-10-24
PROP001181,Apartment,Sydney,Dubai,Germany,381432.21,490,4,Rented,2023-07-13
PROP001182,Villa,London,New York,USA,819535.07,3425,3,Rented,2020-10-20
PROP001183,Villa,Toronto,Berlin,Germany,728795.5,7862,3,Rented,2022-02-16
PROP001184,Apartment,Toronto,Sydney,Australia,719076.63,4842,3,Rented,2019-12-16
PROP001185,Apartment,Toronto,Singapore,Germany,1730799.11,3156,1,Available,2020-09-15
PROP001186,Apartment,Toronto,Lagos,Australia,710717.71,7346,2,Rented,2018-02-06
PROP001187,Villa,London,Lagos,UAE,247917.24,7473,5,Available,2018-01-18
PROP001188,Villa,Sydney,Toronto,Germany,1771877.48,4963,2,Sold,2024-10-09
PROP001189,Villa,Dubai,New York,USA,1847111.41,5630,2,Available,2018-04-15
PROP001190,Office,Lagos,Lagos,UK,1225097.17,7952,4,Rented,2022-12-01
PROP001191,Villa,Berlin,Dubai,Australia,924494.79,814,3,Available,2018-04-01
PROP001192,Apartment,Berlin,New York,USA,1658646.18,4986,4,Rented,2022-01-10
PROP001193,House,Singapore,Singapore,Australia,579279.21,6736,2,Sold,2020-08-14
PROP001194,Office,New York,Berlin,UK,272921.83,9599,2,Available,2020-02-25
PROP001195,Office,Berlin,Berlin,Nigeria,747772.44,3097,1,Sold,2020-06-25
PROP001196,Apartment,Toronto,Berlin,Australia,1294989.55,2704,4,Sold,2023-12-11
PROP001197,Villa,Toronto,New York,Germany,744029.35,2207,3,Available,2022-08-24
PROP001198,House,Singapore,Lagos,Nigeria,96002.25,5438,4,Sold,2021-03-01
PROP001199,Villa,London,Singapore,Australia,666181.39,8877,3,Available,2021-08-27
PROP001200,House,New York,Singapore,Singapore,1705252.66,1179,1,Rented,2022-05-13
PROP001201,Retail,Dubai,Sydney,Singapore,1611032.26,4718,4,Available,2019-03-27
PROP001202,Apartment,Lagos,Lagos,UK,1439286.44,9315,2,Rented,2024-06-10
PROP001203,Apartment,Singapore,Singapore,Germany,64617.39,6326,3,Available,2021-11-12
PROP001204,Retail,New York,Lagos,Australia,89889.66,8226,4,Sold,2023-06-17
PROP001205,House,Lagos,Dubai,Singapore,1397344.75,2463,5,Available,2020-10-09
PROP001206,Office,Singapore,Lagos,Germany,934102.78,9632,3,Available,2024-04-05
PROP001207,Retail,Toronto,Lagos,USA,1899248.78,5312,4,Available,2019-08-19
PROP001208,Retail,Lagos,Dubai,Singapore,869761.72,6946,3,Sold,2021-01-25
PROP001209,Office,Singapore,Sydney,Canada,151156.55,7420,5,Sold,2020-05-20
PROP001210,Apartment,Singapore,Lagos,Germany,1643611.69,9913,5,Sold,2024-02-01
PROP001211,Villa,Sydney,Sydney,UK,425677.58,5354,3,Sold,2021-05-11
PROP001212,Office,Sydney,London,Australia,1048810.64,7046,4,Rented,2023-04-08
PROP001213,House,Sydney,London,Germany,768276.89,5105,2,Rented,2023-04-16
PROP001214,Retail,Toronto,Lagos,Nigeria,1417268.38,9662,2,Sold,2020-09-22
PROP001215,Apartment,Sydney,Singapore,UAE,635758.12,1651,5,Available,2018-04-03
PROP001216,Office,Toronto,Berlin,UK,148320.94,651,1,Sold,2023-08-10
PROP001217,House,Sydney,Berlin,Singapore,1507262.34,7078,5,Rented,2024-09-03
PROP001218,Office,New York,Singapore,Singapore,452909.92,9262,2,Rented,2019-08-03
PROP001219,Retail,Berlin,Lagos,UAE,1712571.8,4606,1,Available,2021-05-05
PROP001220,Office,London,Toronto,UK,1904999.15,1267,2,Available,2018-10-23
PROP001221,House,Berlin,Toronto,UAE,436963.74,1536,1,Sold,2023-09-03
PROP001222,Retail,Toronto,Berlin,Nigeria,917899.37,4845,2,Rented,2023-02-07
PROP001223,Retail,Toronto,Singapore,UK,1077337.78,5487,3,Rented,2018-07-05
PROP001224,House,New York,New York,USA,1653494.27,3601,1,Sold,2018-09-20
PROP001225,Retail,Dubai,Lagos,UAE,929029.31,971,3,Available,2020-01-26
PROP001226,Apartment,New York,Toronto,Germany,423475.99,4415,3,Available,2018-12-17
PROP001227,Retail,Sydney,Toronto,UK,781468.07,689,3,Sold,2024-07-30
PROP001228,Apartment,Toronto,Dubai,Canada,1684754.63,6623,4,Rented,2019-10-14
PROP001229,Retail,Sydney,Toronto,Singapore,1723475.81,6589,2,Rented,2023-02-25
PROP001230,Office,Sydney,Singapore,UK,1479142.18,8852,5,Available,2020-11-05
PROP001231,Retail,London,Singapore,Nigeria,1619613.78,3788,4,Available,2022-06-14
PROP001232,Apartment,London,London,Singapore,76146.44,5842,5,Available,2022-01-17
PROP001233,Retail,London,Singapore,Nigeria,505164.93,3942,2,Rented,2021-08-06
PROP001234,Apartment,London,Dubai,Germany,1328079.03,7249,5,Rented,2019-06-05
PROP001235,Villa,Sydney,Toronto,USA,286321.28,5088,4,Sold,2022-08-10
PROP001236,House,New York,Sydney,Germany,467225.16,8636,2,Sold,2020-01-12
PROP001237,Apartment,Sydney,Dubai,Singapore,1138140.78,5070,4,Sold,2018-04-20
PROP001238,Retail,Toronto,Toronto,UK,1845460.24,2292,5,Rented,2019-10-01
PROP001239,Apartment,Lagos,London,USA,888997.75,4424,3,Sold,2022-11-18
PROP001240,Villa,Sydney,Lagos,Nigeria,1321269.07,8323,2,Available,2023-10-30
PROP001241,Office,Toronto,Toronto,UK,1586778.22,1352,5,Available,2023-12-26
PROP001242,Retail,Singapore,Berlin,USA,1416399.61,4769,2,Rented,2018-05-30
PROP001243,Apartment,New York,Toronto,Germany,1296240.83,3442,1,Sold,2021-01-13
PROP001244,House,New York,New York,UAE,1961033.86,5833,2,Sold,2018-10-31
PROP001245,Villa,Dubai,Dubai,Singapore,624062.34,8175,4,Sold,2023-02-21
PROP001246,Office,New York,Sydney,Australia,922586.62,6667,1,Available,2019-11-08
PROP001247,Retail,Berlin,London,USA,627153.91,2753,4,Sold,2022-04-05
PROP001248,Office,Lagos,Dubai,UAE,1804536.71,3662,4,Sold,2018-01-30
PROP001249,Office,London,London,Germany,1936479.36,4885,3,Available,2021-09-03
PROP001250,House,Toronto,Berlin,UAE,1780350.74,9014,2,Available,2020-04-08
